  3.0000E-04        1       56  1.2080000E-002  0.0000000E+000 -4.4000000E-003 -1.0172546E-003  5.4134197E-002  1.2815791E-004 -1.5936645E-003 -2.6216083E-003  2.1495432E-004 
  3.0000E-04        1       57  1.2160000E-002  0.0000000E+000 -4.4000000E-003 -1.0172546E-003  5.4599156E-002  1.2774091E-004 -1.5936645E-003 -2.4711829E-003  2.1483523E-004 
  3.0000E-04        1       58  1.2240000E-002  0.0000000E+000 -4.4000000E-003 -1.0172546E-003  5.5064115E-002  1.2732391E-004 -1.5936645E-003 -2.3207576E-003  2.1471613E-004 
  3.0000E-04        1       59  1.2320000E-002  2.7105054E-020 -4.4000000E-003 -1.0172546E-003  5.5529074E-002  1.2690690E-004 -1.5936645E-003 -2.1703322E-003  2.1459704E-004 
  3.0000E-04        1       60  1.2000000E-002  0.0000000E+000 -4.0000000E-003 -1.0151696E-003  5.3668249E-002  1.2857492E-004 -1.5930691E-003 -2.7746540E-003  2.1507341E-004 
  3.0000E-04        1       61  1.2080000E-002  0.0000000E+000 -4.0000000E-003 -1.0151696E-003  5.4133208E-002  1.2815791E-004 -1.5930691E-003 -2.6242286E-003  2.1495432E-004 
  3.0000E-04        1       62  1.2160000E-002  0.0000000E+000 -4.0000000E-003 -1.0151696E-003  5.4598167E-002  1.2774091E-004 -1.5930691E-003 -2.4738033E-003  2.1483523E-004 
  3.0000E-04        1       63  1.2240000E-002 -5.4210109E-020 -4.0000000E-003 -1.0151696E-003  5.5063126E-002  1.2732391E-004 -1.5930691E-003 -2.3233779E-003  2.1471613E-004 
  3.0000E-04        1       64  1.2320000E-002 -5.4210109E-020 -4.0000000E-003 -1.0151696E-003  5.5528085E-002  1.2690690E-004 -1.5930691E-003 -2.1729526E-003  2.1459704E-004 
  3.0000E-04        1       65  1.2400000E-002  0.0000000E+000 -4.0000000E-003 -1.0151696E-003  5.5993044E-002  1.2648990E-004 -1.5930691E-003 -2.0225272E-003  2.1447795E-004 
  3.0000E-04        1       66  1.2480000E-002 -5.4210109E-020 -4.0000000E-003 -1.0151696E-003  5.6458003E-002  1.2607290E-004 -1.5930691E-003 -1.8721018E-003  2.1435885E-004 
  3.0000E-04        1       67  1.2560000E-002  5.4210109E-020 -4.0000000E-003 -1.0151696E-003  5.6922962E-002  1.2565590E-004 -1.5930691E-003 -1.7216765E-003  2.1423976E-004 
  3.0000E-04        1       68  1.2000000E-002 -5.4210109E-020 -3.6000000E-003 -1.0130846E-003  5.3667259E-002  1.2857492E-004 -1.5924736E-003 -2.7772743E-003  2.1507341E-004 
  3.0000E-04        1       69  1.2080000E-002  0.0000000E+000 -3.6000000E-003 -1.0130846E-003  5.4132218E-002  1.2815791E-004 -1.5924736E-003 -2.6268489E-003  2.1495432E-004 
  3.0000E-04        1       70  1.2160000E-002  0.0000000E+000 -3.6000000E-003 -1.0130846E-003  5.4597177E-002  1.2774091E-004 -1.5924736E-003 -2.4764236E-003  2.1483523E-004 
  3.0000E-04        1       71  1.2240000E-002  0.0000000E+000 -3.6000000E-003 -1.0130846E-003  5.5062137E-002  1.2732391E-004 -1.5924736E-003 -2.3259982E-003  2.1471613E-004 
  3.0000E-04        1       72  1.2320000E-002 -5.4210109E-020 -3.6000000E-003 -1.0130846E-003  5.5527096E-002  1.2690690E-004 -1.5924736E-003 -2.1755729E-003  2.1459704E-004 
  3.0000E-04        1       73  1.2400000E-002  0.0000000E+000 -3.6000000E-003 -1.0130846E-003  5.5992055E-002  1.2648990E-004 -1.5924736E-003 -2.0251475E-003  2.1447795E-004 
  3.0000E-04        1       74  1.2480000E-002 -5.4210109E-020 -3.6000000E-003 -1.0130846E-003  5.6457014E-002  1.2607290E-004 -1.5924736E-003 -1.8747222E-003  2.1435885E-004 
  3.0000E-04        1       75  1.2560000E-002 -5.4210109E-020 -3.6000000E-003 -1.0130846E-003  5.6921973E-002  1.2565590E-004 -1.5924736E-003 -1.7242968E-003  2.1423976E-004 
  3.0000E-04        1       76  1.2640000E-002  0.0000000E+000 -3.6000000E-003 -1.0130846E-003  5.7386932E-002  1.2523889E-004 -1.5924736E-003 -1.5738715E-003  2.1412067E-004 
  3.0000E-04        1       77  1.2720000E-002  0.0000000E+000 -3.6000000E-003 -1.0130846E-003  5.7851891E-002  1.2482189E-004 -1.5924736E-003 -1.4234461E-003  2.1400157E-004 
  3.0000E-04        1       78  1.2800000E-002 -1.0842022E-019 -3.6000000E-003 -1.0130846E-003  5.8316850E-002  1.2440489E-004 -1.5924736E-003 -1.2730208E-003  2.1388248E-004 
  3.0000E-04        1       79  1.3120000E-002  6.6068570E-020  1.6000000E-003 -9.9919840E-005  6.2540987E-002 -8.5323362E-005 -1.1355201E-004  3.1654455E-003 -1.1914276E-004 
  3.0000E-04        1       80  1.3200000E-002  1.2027868E-019  1.6000000E-003 -9.9919840E-005  6.3005564E-002 -8.5353025E-005 -1.1355201E-004  3.3163250E-003 -1.1890388E-004 
  3.0000E-04        1       81  1.3280000E-002  0.0000000E+000  1.6000000E-003 -9.9919840E-005  6.3470140E-002 -8.5382688E-005 -1.1355201E-004  3.4672045E-003 -1.1866499E-004 
  3.0000E-04        1       82  1.3360000E-002  2.1684043E-019  1.6000000E-003 -9.9919840E-005  6.3934717E-002 -8.5412351E-005 -1.1355201E-004  3.6180840E-003 -1.1842611E-004 
  3.0000E-04        1       83  1.3440000E-002  2.6935648E-019  1.6000000E-003 -9.9919840E-005  6.4399293E-002 -8.5442013E-005 -1.1355201E-004  3.7689635E-003 -1.1818723E-004 
  3.0000E-04        1       84  1.3520000E-002 -1.2705494E-020  1.6000000E-003 -9.9919840E-005  6.4863870E-002 -8.5471676E-005 -1.1355201E-004  3.9198430E-003 -1.1794834E-004 
  3.0000E-04        1       85  1.3600000E-002 -5.2516043E-020  1.6000000E-003 -9.9919840E-005  6.5328446E-002 -8.5501339E-005 -1.1355201E-004  4.0707225E-003 -1.1770946E-004 
  3.0000E-04        1       86  1.3680000E-002 -3.6337713E-019  1.6000000E-003 -9.9919840E-005  6.5793022E-002 -8.5531002E-005 -1.1355201E-004  4.2216020E-003 -1.1747057E-004 
  3.0000E-04        1       87  1.3760000E-002  6.9880218E-020  1.6000000E-003 -9.9919840E-005  6.6257599E-002 -8.5560665E-005 -1.1355201E-004  4.3724816E-003 -1.1723169E-004 
  3.0000E-04        1       88  1.3840000E-002  5.7174724E-020  1.6000000E-003 -9.9919840E-005  6.6722175E-002 -8.5590327E-005 -1.1355201E-004  4.5233611E-003 -1.1699280E-004 
  3.0000E-04        1       89  1.3920000E-002  2.1980505E-019  1.6000000E-003 -9.9919840E-005  6.7186752E-002 -8.5619990E-005 -1.1355201E-004  4.6742406E-003 -1.1675392E-004 
  3.0000E-04        1       90  1.2160000E-002 -1.0842022E-019  2.0000000E-003 -2.4784614E-004  5.5776322E-002  8.2131862E-004 -3.5141292E-004 -5.6895618E-004  1.2807208E-003 
  3.0000E-04        1       91  1.2240000E-002 -5.4210109E-020  2.0000000E-003 -2.4784614E-004  5.6241185E-002  8.2157132E-004 -3.5141292E-004 -4.1810296E-004  1.2809663E-003 
  3.0000E-04        1       92  1.2320000E-002 -1.3552527E-020  2.0000000E-003 -2.4784614E-004  5.6706047E-002  8.2182401E-004 -3.5141292E-004 -2.6724973E-004  1.2812118E-003 
  3.0000E-04        1       93  1.2400000E-002  0.0000000E+000  2.0000000E-003 -2.4784614E-004  5.7170910E-002  8.2207670E-004 -3.5141292E-004 -1.1639651E-004  1.2814573E-003 
  3.0000E-04        1       94  1.2480000E-002 -2.9815560E-019  2.0000000E-003 -2.4784614E-004  5.7635772E-002  8.2232940E-004 -3.5141292E-004  3.4456713E-005  1.2817028E-003 
  3.0000E-04        1       95  1.2560000E-002 -5.4210109E-020  2.0000000E-003 -2.4784614E-004  5.8100635E-002  8.2258209E-004 -3.5141292E-004  1.8530994E-004  1.2819483E-003 
  3.0000E-04        1       96  1.2640000E-002  5.4210109E-020  2.0000000E-003 -2.4784614E-004  5.8565497E-002  8.2283479E-004 -3.5141292E-004  3.3616316E-004  1.2821937E-003 
